Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_m (F),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Database
23,17,1.0642437267252907,1,4,4,31,7,2,1,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.2890697884609726,-0.639592019123621,-0.3424970015171636,0.0752553581669996,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.04909382808567666,0.04690676652939054,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,0.03794116445967831,0.0399552544887149,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.5233769763573864,2,-0.05936812371939364,-0.3449229948120466,-0.34446256145763443,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,5.1377950740770775,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,1.5776184825714956,1.575295413609944,1
23,17,1.0642437267252907,3,4,4,31,7,2,2,0,0,-0.09252914395035214,1,2.2202643067614396,-2.3084873670979085,0,0.19324698792024947,1,0.2840583962199987,2.4729948023482113,3.122398708166303,1.3881026944753128,0.0752553581669996,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,2.1302452360654778,2.137252556872007,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,3.261700236197204,3.258445259333151,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-1.8792056286484222,2,-0.05936812371939364,0.5061783248426167,0.5069521642170197,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,0.2324821055391896,0.1499829574503797,-0.26148818018424536,3.0686587732536617,4.661252270288825,-0.1697250257391052,0.4609480281753017,0.46272802683933567,1
33,25,1.0642437267252907,3,7,7,61,3,0,2,0,0,-0.09252914395035214,1,1.421665534456771,-2.3084873670979085,0,0.19324698792024947,1,-0.9531297406266829,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-0.18424587689162014,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.19103902668122294,-0.19029559265842308,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.07256394947061667,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-1.378668374421679,-2.1458514549640286,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,1
38,31,-0.8498636954424986,2,9,5,45,23,2,2,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-1.341284870673995,0.23648801325896418,-1.361448224391238,-0.2213174818999944,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.32444616821838956,-0.30889677225232987,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.3340310361254202,-0.35086138895668156,-0.08226355937418067,-0.08824789384013738,-0.9820356531710258,-0.9995318220961408,-0.5572726926646624,2,-0.05936812371939364,-0.28818290683506903,-0.2781485123871399,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
38,31,-0.7372691411973346,2,9,5,45,23,2,2,0,0,-0.09252914395035214,1,0.6230667621521024,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,-0.6836504442908561,-0.4849896604678706,-0.799407668917046,-0.5549619269753623,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.29776473991095587,-0.2940716248030923,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.4580217696537868,-0.44281824623794924,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.3335609650366417,2,-0.05936812371939364,-0.31655295082355783,-0.32557747357016753,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
25,44,-1.0750528039328267,2,1,14,34,8,2,0,0,0,-0.9822324511652758,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-0.4808187169586138,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.07577525639311038,0.07655706142786776,-0.07616007050304328,-0.07726436765305743,0.4486908981458371,0.44867365401169734,-0.045538294226676164,-0.046175112857416496,-0.010445255937691683,-0.013553443632739725,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,1.1036174063918565,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
42,43,-0.7372691411973346,2,0,15,63,17,2,0,0,0,-0.09252914395035214,1,-0.9741307824572347,0.43318409026302807,1,0.19324698792024947,2,-2.1903178774733645,0.8946721790286778,0.13341977415513062,-0.04328116622874552,-0.11010266687487165,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.24440188329608942,-0.24959618245537754,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,0.1494686048909004,0.141118328124939,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,0.6697522376587252,2,-2.533039945360795,0.7331386767505269,0.7396279798687114,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,1.2166744973121197,1.212773456122892,1
53,36,-2.3135929006296316,2,3,16,19,0,2,0,0,0,-0.9822324511652758,0,1.421665534456771,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,0.6447710970030849,-0.23762588661867007,0.5915416194507376,-1.2963940271428467,0.928476752291074,3.2392704923260847,3.3281436874902024,1.9301420672668075,0.8872944956362242,0.39595239608231014,0.40271030531111307,-0.07616007050304328,-0.07726436765305743,0.9800004282178757,0.9899557547057838,-0.045538294226676164,-0.046175112857416496,0.9111949738587183,0.9127610492526136,0.9842432941698968,0.9712261406245773,1.1517647161890892,1.1640154974382926,-0.1273798135781429,-0.12096924575350756,1.1441427156996247,1.1672052491138463,-0.053835602914858664,-0.05479475017162244,1.3612248503271531,2,-0.05936812371939364,-0.23144281885809148,-0.23086371218035248,-0.15690211296429823,-0.16319316196538425,-0.1896856511162994,-0.18911725519025788,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
8,18,-1.638025575158647,2,3,16,6,21,2,0,0,0,-0.3149549707540831,0,-1.7727295547619035,0.43318409026302807,2,0.19324698792024947,2,0.2840583962199987,-1.0650784115930767,-0.11806672925822324,-0.9530590437948822,-0.11010266687487165,-0.4705058180607124,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.5645790229852892,-0.5609242788893831,-0.07616007050304328,-0.07726436765305743,-0.61392816199824,-0.6092868155267422,-0.045538294226676164,-0.046175112857416496,-0.712647335782574,-0.6961009647061612,-0.6853060843880944,-0.6645745487129432,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.2996652487293658,2,-0.05936812371939364,-0.11796264290413636,-0.11740902387931068,-0.15690211296429823,-0.16319316196538425,0.09112212255697866,0.09157268580854437,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
8,18,-1.638025575158647,1,3,16,6,21,2,2,0,0,0.7971741632645716,0,1.421665534456771,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,2.7360485729014674,3.4831375450297206,2.722443581572316,-0.4066755069418653,-0.4705058180607124,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.810068096376277,1.8110993129887614,-0.07616007050304328,-0.07726436765305743,3.326617519369381,3.327310280430245,-0.045538294226676164,-0.046175112857416496,3.1055764733739784,3.106663795560031,3.0492122623863587,3.0464956718736698,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,1.4968077155562567,2,-0.05936812371939364,0.25084792894621777,0.2514989143193753,-0.15690211296429823,-0.16319316196538425,1.003747386995132,1.0042608167055391,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
12,35,0.8390546182349624,2,7,7,22,1,0,1,0,0,-1.5382970181746032,0,1.421665534456771,-2.3084873670979085,1,0.19324698792024947,1,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-1.4446804471763435,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.009625247153277,1.0253664981791264,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,0.3104576448016004,2,-0.05936812371939364,1.215429424554836,1.216368328295071,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-1.1053305222438707,0.1499829574503797,-0.26148818018424536,3.0686587732536617,-0.21453462331873255,-0.1697250257391052,0.8444510125133884,0.8440011200584764,1
38,31,-0.7372691411973346,2,9,5,45,23,2,0,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.2890697884609726,-0.639592019123621,-0.39910540278794576,-0.2213174818999944,0.6486802382207164,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.37780902483325607,-0.3830225094985219,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.5820125031821535,-0.5807535321598556,-0.08226355937418067,-0.08824789384013738,-0.4405856238549285,-0.3983355035987184,-0.24543210263772403,2,-0.05936812371939364,-0.3732930388005353,-0.37041153718087144,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.17070394602860614,-0.15605945231959864,1
26,22,0.8390546182349624,2,10,17,57,24,2,1,2,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,-3.6749436416893824,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-0.11010266687487165,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.6446233079075894,-0.6350500161355752,-1.2859645187359772,-1.260534898763597,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.07256394947061667,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,1
37,12,-1.0750528039328267,2,6,3,47,14,2,2,0,0,-0.42616788415594853,1,0.6230667621521024,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,1.9994980153523512,2.124182812445676,1.586232098923049,-0.9998211870758529,-0.30262790961849917,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.6232980982242438,1.6183723961486627,-0.07616007050304328,-0.07726436765305743,3.016686960160692,3.00746176638374,-0.045538294226676164,-0.046175112857416496,2.6667001734709266,2.6435065491173524,2.4341151229176257,2.436122280329819,3.147423351526556,3.1684628688880188,-0.1273798135781429,-0.12096924575350756,2.889413184073885,2.9196085944871166,-0.053835602914858664,-0.05479475017162244,1.395120566634429,2,-0.05936812371939364,0.335958060911684,0.33943710982590075,-0.15690211296429823,-0.16319316196538425,11.604240843161376,11.598076976155884,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
7,3,-0.6246745869521705,3,9,5,70,22,1,2,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-2.656553723440273,2.8647281104067193,-2.683658739787359,-0.0730310618664974,-0.4705058180607124,-1.3013045919747743,-0.10505864149487534,-0.002457500190015305,-0.09348647248728625,-1.658517583590056,-1.6579851901330258,-0.07616007050304328,-0.07726436765305743,-2.429235723077707,-2.4299629724068503,-0.045538294226676164,-0.046175112857416496,-2.5559277953753923,-2.5487299504768677,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-2.5350761095217895,-2.4945330845019416,-0.053835602914858664,-0.05479475017162244,0.629077378089994,2,-0.05936812371939364,-0.28818290683506903,-0.2983310490607687,-0.15690211296429823,-0.16319316196538425,-0.33008953795293833,-0.35567659756184694,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,-6.667424199385056,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,5.8918830363717944,-0.509088932209271,-0.506080652651925,1
53,36,-2.2009983463844676,2,8,10,44,0,2,0,0,0,2.131729124086957,0,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.3416805425716238,-0.6194937124983734,-0.49614837639499987,-0.9627495820674786,-0.6943430293169984,-0.5445420757507939,-1.1614285757799736,-1.8549031648079315,-1.0335898870456415,0.23586382623771074,0.23963368336948937,-0.07616007050304328,-0.07726436765305743,0.7143456631818572,0.7193147043587388,-0.045538294226676164,-0.046175112857416496,0.6478691939168864,0.6446173802594827,0.7206302343975818,0.702661848345281,0.8281443969451746,0.8349271230211709,-0.1273798135781429,-0.12096924575350756,0.8611258829902844,0.8794972371868892,-0.053835602914858664,-0.05479475017162244,-0.19797809980753808,2,-0.05936812371939364,-0.25981286284658023,-0.25926342449967293,-0.15690211296429823,-0.16319316196538425,-0.25988759453461885,-0.2593789049701359,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
43,41,0.6138655097446343,1,12,9,66,7,1,2,0,0,-0.09252914395035214,1,1.421665534456771,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-1.3334656321512208,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.3564838151499103,1.3515197420623697,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,2.8861383234224522,2.8872735209292877,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,2.256071760839237,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,0.1676810401520587,0.16896023370327592,1
38,31,-0.8498636954424986,3,9,5,45,23,2,2,0,0,-0.09252914395035214,1,1.421665534456771,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.15754290318434475,-0.639592019123621,-0.05541153792962639,0.4459714082507417,1.2082732663614302,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.8847561626744899,-0.8870775227726284,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-1.0366451927861626,-1.0405378185662035,-0.08226355937418067,-0.08824789384013738,-0.9820356531710258,-0.9565892279177561,-0.21831552959190342,2,-0.05936812371939364,-0.28818290683506903,-0.2876631368189934,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-1.5242438907512654,-1.5311427393394519,1
38,31,-0.7372691411973346,2,9,5,45,23,2,2,0,0,-0.09252914395035214,1,-0.9741307824572347,0.43318409026302807,2,0.19324698792024947,2,0.2840583962199987,-1.4728117559506229,0.39109037191471446,-1.3574047671576102,-0.1471742718832459,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.7246675928298896,-0.7091757533817672,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.995314948276708,-0.9945593899255681,-0.08226355937418067,-0.08824789384013738,-0.131185607102871,-0.14067993852839794,0.7443228135347322,2,-0.05936812371939364,-0.43003312677751293,-0.42951753743935567,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-1.5242438907512654,-1.5311427393394519,1
38,31,-0.7372691411973346,3,9,5,45,23,2,0,0,0,-0.09252914395035214,1,0.6230667621521024,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,1.2892528348585612,0.6487609696742983,2.1361422826963588,3.2634133888871824,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.3425895394674437,0.3434097155141586,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,0.4512436095542328,0.45376111225442745,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-1.6554939010204013,2,-0.05936812371939364,-0.25981286284658023,-0.25926342449967293,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-1.5242438907512654,-1.5311427393394519,1
20,39,-0.3994854784618423,2,9,5,32,9,2,2,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,0,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,0.18647017319212195,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,1.2764395302276101,1.2922191522654172,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.1273798135781429,-0.12096924575350756,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-1.2419661620716356,2,-0.05936812371939364,-0.11796264290413636,-0.11740902387931068,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.05790895063505119,-0.05605339508179104,1
23,17,1.0642437267252907,1,4,4,31,7,2,1,0,0,-0.09252914395035214,0,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.639592019123621,0.08206600801370109,-0.11010266687487165,-1.0300988462014276,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,0.4493152526971766,0.44718574765882785,-0.07616007050304328,-0.07726436765305743,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.09887188376691915,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,0.8232158101393328,0.8215885413795079,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.7945427068155937,2,-0.05936812371939364,-0.004482466950181221,-0.003954335578268893,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,0.9757113431964454,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,1.5776184825714956,1.575295413609944,1
17,32,0.05089273851881396,3,10,17,9,24,2,2,0,0,-0.09252914395035214,1,-0.17553201015256614,0.43318409026302807,1,0.19324698792024947,2,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,0.2235417782004962,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.16435759837378922,-0.16064529775994585,-0.24898927739346094,-0.23716579077610317,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,-0.09822051591830178,-0.08668353517632307,-0.09217669990038649,-0.09082356066172495,-0.08877984091258036,-0.09250375033616297,-0.16871005808759895,-0.16694767439414301,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,-0.07256394947061667,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.15690211296429823,-0.16319316196538425,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.8474739183899358,-0.8436010958295252,1
27,0,-0.7372691411973346,3,2,13,30,24,0,2,0,0,-1.8719357583801994,1,-0.9741307824572347,0.43318409026302807,1,0.19324698792024947,1,0.2840583962199987,-0.026016017907716935,-0.3303873018121203,-0.04328116622874552,-1.518823657193092,0.0890872100800014,-0.09938765367533467,-0.10505864149487534,-0.07370541237490016,-0.09348647248728625,-0.19103902668122294,-0.19029559265842308,0.8455956995791938,0.8501638864606051,-0.10475652901253667,-0.10491031260725395,-0.045538294226676164,-0.046175112857416496,0.6478691939168864,0.6689940774406783,-0.09217669990038649,-0.09082356066172495,0.8281443969451746,0.8349271230211709,0.5339040985731435,0.522728755215379,-0.08226355937418067,-0.08824789384013738,-0.053835602914858664,-0.05479475017162244,0.290120215017235,2,-0.05936812371939364,-0.20307277486960268,-0.20260816083727218,-0.3283798320509632,-0.2633414556548562,-0.11948370769797984,-0.11885560541037973,-0.060692550776773185,-0.06031219470254412,-0.004554206955032857,-0.06480958952371269,0.1499829574503797,-0.26148818018424536,-0.3258752679561411,-0.21453462331873255,-0.1697250257391052,-0.04662945109569554,-0.049803016504427984,0
